,post_id,family_senti,partner_senti,self_senti
3739,uox68,-1,0,-1
3740,utto1,-2,-1,0
3741,11hy6y,1,0,0
3742,14kc40,1,0,0
3743,165tnv,1,0,-2
3744,17ead3,-2,0,0
3745,3habyy,1,0,0
3746,1wpiq7,2,0,0
3747,29183l,-1,0,-1
3748,sgjd2,0,0,0
3749,tnejm,0,0,0
3750,2nqcdz,0,0,0
3751,2rxynz,0,0,0
3752,1ra7o5,0,0,0
3753,2uvahp,0,0,0
3754,1pxdfw,-1,0,1
3755,2z9uxg,0,0,0
3756,2ymq67,0,0,0
3757,2y8gli,1,2,0
3758,sqwmy,0,-1,0
3759,t9tr2,0,0,0
3760,tdiv7,0,0,0
3761,te19u,0,0,0
3762,tp8aa,0,0,0
3763,yg13v,-2,0,-1
3764,1af4mb,0,0,0
3765,13x6z4,0,0,0
3766,2b436z,0,0,0
3767,2fv4op,-1,0,-3
3768,w470l,0,0,0
3769,wh67t,0,0,0
3770,1mxyyd,0,0,0
3771,1nalmp,0,0,0
3772,1s3jgn,0,0,0
3773,1vua4o,0,0,0
3774,2493gt,0,0,0
3775,38wu4r,-3,0,-3
3776,18nk2o,-2,0,0
3777,2ecfzf,-3,0,-3
3778,e17tj,-1,0,0
3779,efbwd,-1,0,0
3780,2y6qqd,0,0,0
3781,1j0dsf,-2,0,0
3782,17xg59,-2,0,0
3783,3hq7g9,-2,0,0
3784,1lpbwg,-3,0,-1
